StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Consent_Form_1,Consent_Form_2,Consent_Form_3,Consent_Form_4,Consent_Form_5,Consent_Form_6,Q54,Q7_First_Click,Q7_Last_Click,Q7_Page_Submit,Q7_Click_Count,Prolific_ID,Well_being_1,Well_being_2,Well_being_3,Well_being_4,Well_being_5,Productivity_1,Productivity_4,Productivity_1.0,Productivity_1.1,Q53_1,Q53_2,Q53_3,Q53_4,Q53_5,Q53_6,Q53_7,Q53_8,Q53_9,Q53_10,Q53_11,Q53_12,Q53_13,Q53_14,Q53_15,Q36_First_Click,Q36_Last_Click,Q36_Page_Submit,Q36_Click_Count,Boredom_1,Boredom_2,Boredom_3,Boredom_4,Boredom_5,Boredom_6,Boredom_7,Boredom_8,Compliance_1,Compliance_2,Compliance_3,Conspiracy_beliefs_1,Conspiracy_beliefs_2,Conspiracy_beliefs_3,Conspiracy_beliefs_4,Conspiracy_beliefs_5,Brief_COPE_1,Brief_COPE_2,Brief_COPE_3,Brief_COPE_4,Brief_COPE_5,Brief_COPE_6,Brief_COPE_7,Brief_COPE_8,Brief_COPE_9,Brief_COPE_10,Brief_COPE_11,Brief_COPE_12,Brief_COPE_13,Brief_COPE_14,Brief_COPE_15,Brief_COPE_16,Brief_COPE_17,Brief_COPE_18,Brief_COPE_19,Brief_COPE_20,Brief_COPE_21,Brief_COPE_22,Brief_COPE_23,Brief_COPE_24,Brief_COPE_25,Brief_COPE_26,Brief_COPE_27,Brief_COPE_28,Q37_First_Click,Q37_Last_Click,Q37_Page_Submit,Q37_Click_Count,psychological_needs_1,psychological_needs_2,psychological_needs_3,psychological_needs_4,psychological_needs_5,psychological_needs_6,psychological_needs_7,psychological_needs_8,psychological_needs_9,psychological_needs_10,psychological_needs_11,psychological_needs_12,psychological_needs_13,psychological_needs_14,psychological_needs_15,psychological_needs_16,psychological_needs_17,psychological_needs_18,Office_set_up_1,Office_set_up_2,Office_set_up_3,communication_1,communication_2,communication_3,Quality_of_Sleep_1,Stress_1,Stress_2,Stress_3,Stress_4,Daily_Routines_1,Daily_Routines_2,Daily_Routines_3,Self_Control_1,Self_Control_2,Self_Control_3,Technological_Skills_1,Volunteering_1,Volunteering_2,Volunteering_3,Extraversion_1,Extraversion_2,Extraversion_3,Extraversion_4,Q38_First_Click,Q38_Last_Click,Q38_Page_Submit,Q38_Click_Count,Diet_1,Diet_2,Distractions_at_home_1,Distractions_at_home_2,Exercising,Exercising.0,Exercising.1,Financial_Situation_1,Financial_Situation_2,Generalized_Anxiety_1,Generalized_Anxiety_2,Generalized_Anxiety_3,Generalized_Anxiety_4,Generalized_Anxiety_5,Generalized_Anxiety_6,Generalized_Anxiety_7,Anxiety_COVID_19_1,Anxiety_COVID_19_2,Loneliness_1,Loneliness_2,Loneliness_3,Loneliness_2_1,Loneliness_2_2,Loneliness_2_3,Mental_exercise_1,Mental_exercise_2,MWMS_1,MWMS_2,MWMS_3,MWMS_4,MWMS_5,MWMS_6,MWMS_7,MWMS_8,MWMS_9,social_contacts_1,social_contacts_2,social_contacts_3,Q41,Q41_6_TEXT,Q43,Q43_3_TEXT,Q45,Q52,Age,Q58,Q59_3,Q59_4,Q59_9,Q59_10,Q59_11,Babies,Toddlers,Children,Teenager,Adults,Q49_1,Q49_2,Q49_3,Q49_4,Income,Time_remote,Q54_1,Q54_2,Q54_3,Q54_1_TEXT,Q54_2_TEXT,Q54_3_TEXT,Q53,IMC1,IMC_FAIL,Test1,Test2,Test3,N1,N2,N3,N4,P1,P2,P3,P4,M1,M2,M3,M4,O1,C1,HE03,HE04,E1,H1,HE07,HE08,HE09,X2,HE11,HE12,O3,C3,A3,X3,HE17,HE18,O4,HE20,A4,HE22,E4,HE24,NCS01,NCS02,NCS03,NCS04,NCS05,NCS06,ProlificID,How_old_are_you,Gender,Country,Country_Other,Degree,Degree_Other,Q9,Q9_19_TEXT,Q17,Q17_23_TEXT,Q18,Q19,Q20,Q21,Q22,Q23,Q23_66_TEXT,Q24,Q24_81_TEXT,Q25,Q25_88_TEXT,Years_IT,Q55,Q56,Q57,A1,X1,O2,C2,A2,E2,H2,E3,H3,C4,X4,H4,NCS03R,NCS04R,M,P,N,H,E,Ext,A,C,O,Nn,OS,G,StartDate2,EndDate2,Status2,Progress2,Duration__in_seconds_2,Finished2,RecordedDate2,ResponseId2,Consent_Form_12,Consent_Form_22,Consent_Form_32,Consent_Form_42,Consent_Form_52,Consent_Form_62,Q542,Q7_First_Click2,Q7_Last_Click2,Q7_Page_Submit2,Q7_Click_Count2,Q622,Well_being_12,Well_being_22,Well_being_32,Well_being_42,Well_being_52,Productivity_12,Productivity_42,Productivity_1.02,Productivity_1.12,Q53_1_2,Q53_22,Q53_32,Q53_42,Q53_52,Q53_62,Q53_72,Q53_82,Q53_92,Q53_102,Q53_112,Q53_122,Q53_132,Q53_142,Q53_152,Q36_First_Click2,Q36_Last_Click2,Q36_Page_Submit2,Q36_Click_Count2,Boredom_12,Boredom_22,Boredom_32,Boredom_42,Boredom_52,Boredom_62,Boredom_72,Boredom_82,Brief_COPE_1.2,Brief_COPE_2.2,Brief_COPE_3.2,Brief_COPE_4.2,Q37_First_Click2,Q37_Last_Click2,Q37_Page_Submit2,Q37_Click_Count2,psychological_needs_1_2,psychological_needs_22,psychological_needs_32,psychological_needs_42,psychological_needs_52,psychological_needs_62,psychological_needs_72,psychological_needs_82,psychological_needs_92,psychological_needs_102,psychological_needs_112,psychological_needs_122,psychological_needs_132,psychological_needs_142,psychological_needs_152,psychological_needs_162,psychological_needs_172,psychological_needs_182,communication_12,communication_22,communication_32,Quality_of_Sleep_12,Stress_12,Stress_22,Stress_32,Stress_42,Daily_Routines_12,Daily_Routines_22,Daily_Routines_32,Extraversion_12,Extraversion_22,Extraversion_32,Extraversion_42,Q38_First_Click2,Q38_Last_Click2,Q38_Page_Submit2,Q38_Click_Count2,Distractions_at_home_12,Distractions_at_home_22,Generalized_Anxiety_12,Generalized_Anxiety_22,Generalized_Anxiety_32,Generalized_Anxiety_42,Generalized_Anxiety_52,Generalized_Anxiety_62,Generalized_Anxiety_72,Loneliness_12,Loneliness_22,Loneliness_32,Q672,Q682,Loneliness_2_12,Loneliness_2_22,Loneliness_2_32,social_contacts_12,social_contacts_22,social_contacts_32,Q64_12,Q64_22,Q522,Q612,Q63_12,Comments2
4/26/2020 8:57:22,4/26/2020 9:28:11,0,100,1849,1,4/26/2020 9:28:12, ,1,1,1,1,1,1,4,35.556,169.422,177.107,40, ,19,20,20,20,19,24,24,80,-8, , , , , , , , , , , , , , , ,14.167,206.456,217.141,78,12,12,12,12,12,12,13,12,8,8,8,12,12,12,12,11,4,7,4,4,5,4,7,4,4,4,4,4,4,7,5,4,5,4,4,7,4,6,4,6,7,4,5,4,8.679,351.664,360.7,150,3,2,3,2,3,2,4,2,3,2,4,2,3,3,3,3,3,2,16,16,16,5,5,5,4,2,4,4,3,4,2,2,4,4,2,27,1,4,3,2,2,3,2,12.337,438.973,460.475,130,2,12,20,23,1,1,0,8,7,1,1,5,1,1,1,1,3,2,37,37,37,39,38,39,16,12,4,6,4,3,4,3,4,4,4,4,4,4,2, ,3,Australia, ,1,32,4,1,1,1,1,1,0,0,0,0,1, ,1, , ,6,7,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,1,3,India,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,45.421,116.479,124.709,9,1,20,19,20,19,19,40,40,80,80, , , , , , , , , , , , , , , ,6.636,195.095,199.131,40,12,12,12,12,13,12,12,12,4,4,4,4,3.601,130.811,138.202,17,4,1,5,1,4,3,3,1,3,1,3,1,3,2,3,3,2,1,5,5,5,5,1,4,4,1,3,3,4,1,2,3,1,15.024,279.876,285.229,53,20,23,1,1,1,1,1,1,1,37,37,37,4,Extroverts need people around them to communicate with.,40,39,39,5,5,5,5,5,1,3,0, 
4/26/2020 8:08:57,4/26/2020 8:21:59,0,100,782,1,4/26/2020 8:22:00, ,1,1,1,1,1,1,4,130.679,147.857,148.974,11, ,19,19,19,20,19,37,37,70,-40, , , , , , , , , , , , , , , ,3.914,86.179,87.771,32,15,15,15,16,15,16,15,16,8,8,8,15,12,11,11,11,4,6,4,8,5,7,7,4,4,5,8,7,6,7,5,5,7,8,4,8,6,4,4,8,7,4,4,8,1.624,127.752,128.182,61,3,5,4,1,3,1,4,2,4,2,3,5,4,4,4,1,5,3,17,17,15,4,4,4,4,2,3,4,3,7,1,7,2,4,4,26,1,1,7,1,3,5,1,4.141,176.539,177.28,58,2,2,23,21,0,0,0,11,11,5,5,5,4,1,5,1,4,5,39,40,37,40,41,41,17,11,1,1,1,7,1,7,1,1,1,5,5,1,1, ,1, , ,1,27,3, , , , , , , , , , , ,1, , ,6,5,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27,2,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,9.906,17.996,18.975,8,1,17,17,19,20,16,37,37,81,-37, , , , , , , , , , , , , , , ,1.904,73.537,78.786,25,15,13,15,16,15,16,16,15,7,5,7,5,5.079,41.335,46.982,14,3,5,1,4,2,4,3,3,3,4,4,2,5,4,3,1,3,1,5,4,5,4,4,3,3,3,7,1,4,1,2,5,2,6.272,96.31,97.341,42,22,22,9,5,5,9,10,10,1,39,39,39,3,"introverts still need to see people, just because they're 'introverted' doesn't mean they're loners.",38,38,39,5,4,6,7,6,1,3,0, 
4/26/2020 10:56:07,4/26/2020 11:07:01,0,100,653,1,4/26/2020 11:07:01, ,1,1,1,1,1,1,4,9.946,16.152,17.298,7, ,18,19,19,19,17,30,36,90,50, , , , , , , , , , , , , , , ,2.472,145.472,147.968,38,11,11,15,11,14,11,13,12,7,8,8,15,12,13,11,11,7,8,4,4,4,4,7,4,4,4,4,7,7,8,4,4,7,8,6,8,6,6,4,6,8,6,6,8,3.285,116.133,117.252,45,3,4,3,4,3,1,4,3,5,2,5,3,3,4,3,2,3,1,15,17,15,4,6,5,6,4,5,3,3,2,1,5,5,2,1,28,2,4,5,3,5,4,3,6.063,123.136,124.595,45,11,12,21,24,3,0,0,2,6,5,1,4,5,1,5,5,5,5,37,37,39,37,37,39,17,15,2,4,3,6,5,7,5,3,5,3,5,5,1, ,3,Republic of Ireland, ,1,26,4,1,1,1,1,1,0,0,0,0,9, ,1, , ,4,100,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25,2,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,16.13,20.817,21.888,8,1,18,20,18,19,18,21,35,95,42, , , , , , , , , , , , , , , ,1.826,106.939,108.437,24,11,11,15,11,12,11,12,11,4,6,4,6,2.969,30.498,31.4,12,4,3,3,3,3,1,4,2,3,1,4,1,4,2,3,1,3,1,4,3,5,6,3,4,3,3,5,1,2,3,5,4,2,4.515,156.38,161.297,41,20,24,1,1,4,5,1,1,1,37,39,37,4,I think a lot of more extroverted people are struggling with not having a social outlet or not having the same contact with people outside their homes. A lot of introverted people seem to be expressin,38,38,39,5,5,5,3,3,1,2,0,"I am feeling alright, but I am frustrated by government departments not getting back to me about applications I sent in before the pandemic hit regarding my employment and tax situation as well as my"
4/26/2020 7:49:39,4/26/2020 8:06:59,0,100,1039,1,4/26/2020 8:06:59, ,1,1,1,1,1,1,4,35.103,49.704,52.329,8, ,18,18,18,19,17,36,36,91,0, , , , , , , , , , , , , , , ,4.986,291.446,294.8,53,16,11,15,12,12,12,11,12,8,8,8,12,11,11,12,11,8,6,4,7,7,6,6,5,8,5,7,8,8,5,7,6,8,8,8,6,8,4,4,7,6,6,4,8,3.389,215.211,216.935,51,3,1,3,2,2,1,3,3,3,4,2,4,2,4,1,4,2,1,17,17,14,5,5,5,5,4,3,3,4,5,1,1,3,5,4,27,1,1,5,1,3,2,4,7.678,199.841,200.875,55,3,12,20,23,0,0,0,4,7,9,9,9,9,9,10,10,2,1,37,38,37,40,40,40,16,11,7,7,7,7,7,7,7,7,7,5,5,5,1, ,3,Austria, ,1,43,3, , , , , , , , , , , ,1, , ,5,10,1,1,1,0,0,0,"The ""how much time in percentage did you spend on these tasks"" was annoying because it did not show a sum (or percentages over the dots unless clicked) and it wanted me to click each 0% dot too.", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,43,2,3,Austria,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,9.679,21.504,22.815,7,1,16,17,17,15,15,24,32,100,100, , , , , , , , , , , , , , , ,2.233,306.094,307.897,31,16,15,12,15,15,15,11,15,7,8,8,8,6.217,88.945,89.659,19,3,1,4,4,1,3,5,3,2,5,4,3,4,5,4,4,5,2,6,6,5,5,2,3,1,3,6,1,1,1,2,2,3,10.126,147.432,148.146,45,21,23,9,9,9,9,9,10,10,39,37,39,4,"I can deal with being at home and not meeting people very well,  I hardly miss anyone, but I know from friends who need people around most of the day that they HATE this situation!",40,39,40,5,5,5,5,5,3,1,10,I am so so so so sick of those bloody masks! I also want to very badly go to the ocean!!!
4/26/2020 8:39:55,4/26/2020 9:01:34,0,100,1299,1,4/26/2020 9:01:35, ,1,1,1,1,1,1,4,138.959,148.823,150.251,7, ,16,19,19,19,20,14,35,92,20, , , , , , , , , , , , , , , ,196.231,334.766,341.139,30,13,12,13,12,13,11,11,12,8,8,8,11,11,11,11,11,8,8,4,4,7,4,7,4,7,7,5,7,4,8,7,4,8,4,8,8,7,6,7,8,8,4,4,7,6.304,253.772,255.152,46,5,3,5,1,4,1,4,1,3,1,4,1,5,2,5,2,4,1,17,17,16,3,4,4,5,1,4,3,1,6,5,5,5,2,1,27,2,4,7,1,4,5,1,3.826,189.128,189.867,43,12,14,21,23,2,2,7,4,6,4,1,4,4,1,1,1,4,3,38,41,37,39,40,39,16,16,4,4,3,5,6,5,3,4,6,6,6,2,2, ,1, , ,1,55,3, , , , , , , , , , , ,1, , ,6,40,1,1,1,0,0,0,no, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55,1,9, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,125.704,143.014,144.192,8,1,17,19,19,20,19,9,36,95,0, , , , , , , , , , , , , , , ,11.017,187.613,189.975,18,12,11,13,11,12,11,11,11,4,5,5,4,8.186,57.892,102.27,12,5,3,5,1,4,1,4,1,4,1,3,1,5,2,5,1,4,1,4,5,4,4,1,5,4,4,6,5,6,1,2,5,1,6.604,246.829,250.459,37,21,23,1,1,4,1,1,1,1,38,40,37,3,"Extroverts miss other people more but will still be in touch with others through phone, messaging, social media. Introverts will still miss other people but are probably better with indirect contact,",40,40,40,6,6,5,3,3,1,3,10, 
4/27/2020 11:13:17,4/27/2020 11:25:32,0,100,735,1,4/27/2020 11:25:33, ,1,1,1,1,1,1,4,91.506,106.853,111.184,7, ,16,16,16,17,18,23,40,40,-20, , , , , , , , , , , , , , , ,8.837,116.466,117.519,28,13,14,15,14,15,14,12,11,7,8,8,12,13,12,12,11,7,5,4,4,4,5,5,4,4,4,4,5,7,5,4,5,4,4,6,6,4,4,4,5,5,4,4,4,3.969,141.813,142.607,47,1,3,1,4,1,1,2,3,2,3,3,3,3,3,2,2,2,3,17,16,15,3,3,3,1,4,2,1,4,1,2,2,2,5,2,28,1,7,4,3,1,2,4,7.724,158.728,159.877,47,12,12,23,21,0,5,0,4,3,10,10,10,10,10,10,10,5,5,40,39,40,38,38,38,14,13,2,2,4,6,6,5,4,4,4,2,2,2,1, ,1, , ,1,40,4,1,1,1,1,1,0,0,1,1,0, ,1, , ,5,100,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,2,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,7.238,14.526,16.264,7,1,16,18,18,17,17,20,40,50,-40, , , , , , , , , , , , , , , ,2.185,99.853,101.537,23,13,13,13,14,15,13,15,11,5,6,5,4,3.168,39.048,39.923,14,1,2,1,3,1,1,2,3,1,2,1,3,3,3,2,2,1,2,2,2,2,1,4,2,2,3,1,1,1,2,1,1,4,4.354,86.597,87.398,37,23,21,9,9,10,9,9,9,9,39,38,38,3,"although extroverts have more interactions generally introverts may value them more as the ones they are comfortable, also tend to have a smaller group of friends to pool resources or ask for help",37,38,37,2,2,3,7,7,1,1,0,"worried I might be expected to send the kids back to school when it is not safe, and penalised if i don't."
4/26/2020 7:44:39,4/26/2020 8:06:46,0,100,1326,1,4/26/2020 8:06:46, ,1,1,1,1,1,1,4,77.73,84.09,90.262,7, ,16,16,16,17,16,35,35,60,-40, , , , , , , , , , , , , , , ,4.012,223.1,224.9,46,14,15,16,15,16,12,12,11,7,8,7,14,16,14,11,12,6,5,4,4,5,5,5,4,5,5,4,7,7,5,5,5,7,4,7,7,6,6,4,6,5,7,6,4,5.927,441.924,442.755,48,2,4,2,5,2,3,3,3,3,1,3,2,2,4,2,4,2,3,12,16,11,2,2,2,2,3,3,3,2,2,1,3,1,5,4,26,1,7,2,1,3,4,3,7.057,242.909,244.85,48,12,12,23,21,0,0,0,7,7,9,5,9,9,1,9,1,5,4,39,40,39,39,39,39,12,11,5,5,6,1,6,6,1,1,1,2,2,1,2, ,1, , ,1,42,4,1,1,1,1,1,0,1,1,0,1, ,1, , ,7,20,1,1,1,0,0,0,None, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,1,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,64.056,73.519,95.925,7,1,16,16,15,17,15,35,35,70,-30, , , , , , , , , , , , , , , ,7.242,298.75,301.219,50,11,13,16,12,13,12,11,12,4,7,4,7,20.696,87.255,89.629,20,3,4,3,5,3,3,2,1,2,1,3,1,2,4,2,4,2,3,3,2,2,2,2,3,3,1,5,1,5,3,3,3,4,5.2,179.332,180.708,39,22,21,5,5,5,5,1,5,4,39,40,40,4,Introverts are more used to spending time on their own so the lockdown does not cause as many lifestyle changes.,39,38,39,5,5,2,7,7,1,3,0,I am feeling a little depressed as I have only been out of our home once in almost 2 months. I feel as though I have lost my freedom.
4/28/2020 7:06:10,4/28/2020 7:18:28,0,100,738,1,4/28/2020 7:18:29, ,1,1,1,1,1,1,4,20.414,36.454,37.96,7, ,20,21,21,21,19,47,44,97,8, , , , , , , , , , , , , , , ,4.38,119.484,121.016,26,12,12,13,13,13,12,11,11,7,7,7,15,17,14,15,14,7,6,5,4,6,6,6,4,5,4,4,4,4,5,6,4,5,6,6,7,5,4,4,7,6,4,4,6,10.481,182.986,184.873,45,4,3,4,3,2,2,4,1,4,1,4,2,4,2,4,3,4,2,15,16,13,5,5,6,3,3,4,4,1,7,7,7,4,2,3,27,1,5,5,3,2,2,2,14.966,141.455,142.506,45,1,12,21,23,5,2,0,7,6,5,5,5,4,1,1,4,1,1,38,39,38,39,39,39,17,13,2,2,2,4,4,4,5,4,6,5,5,3,1, ,2, ,32,1,53,4,1,1,1,1,1,0,0,0,0,1, ,1, , ,9,5,1,1,1,2,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52,2,10, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,6.963,15.759,17.195,7,1,20,20,20,20,20,42,41,100,1, , , , , , , , , , , , , , , ,2.65,153.793,155.979,40,12,11,12,12,12,11,11,12,4,4,4,4,2.93,22.841,24.416,12,4,3,4,1,2,1,4,1,4,2,4,2,4,2,3,2,4,1,6,6,6,6,2,5,4,1,6,5,4,3,2,3,2,15.622,103.775,105.025,33,21,23,1,4,1,1,1,4,1,37,39,37,4,"Extroverts draw energy from being around other people; being locked down limits the opportunity to do so, so they probably feel the pressure more.",39,39,40,6,6,4,5,5,1,2,0,No frustrations; I'm upbeat and positive and productive.
4/26/2020 8:20:48,4/26/2020 8:33:27,0,100,758,1,4/26/2020 8:33:27, ,1,1,1,1,1,1,4,17.899,30.973,32.023,8, ,18,18,19,20,16,40,35,20,20, , , , , , , , , , , , , , , ,2.292,158.762,160.922,29,12,13,12,13,14,12,12,11,8,8,8,15,14,14,14,11,7,6,4,4,6,5,7,4,5,6,4,6,5,6,7,5,7,7,7,7,7,8,5,6,6,4,8,7,5.26,161.611,163.401,47,4,2,4,3,3,1,3,2,4,3,3,2,3,3,2,2,2,1,16,16,15,4,3,3,5,3,3,2,2,5,4,5,2,3,2,26,2,3,5,2,3,4,2,4.601,153.136,154.166,46,13,13,21,22,1,7,.5,5,7,4,5,5,4,1,4,1,2,4,39,39,37,39,39,40,16,15,3,4,3,5,4,6,5,4,5,4,4,2,2, ,1, , ,1,49,4,1,1,1,1,1,0,0,0,2,1, ,1, , ,6,15,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48,1,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,11.207,23.394,24.639,8,1,18,19,20,19,19,35,35,25,20, , , , , , , , , , , , , , , ,3.086,164.609,165.678,42,13,12,13,15,13,12,12,12,6,5,5,5,3.342,53.656,55.36,18,5,3,5,2,2,1,4,3,3,3,3,3,3,2,3,3,4,4,3,5,3,5,3,3,4,3,5,5,5,1,3,4,2,3.599,139.321,141.224,47,21,23,5,5,5,5,1,4,4,38,40,38,3,"Both types need company, just that each needs company on their own terms. Introverts prefer deeper contact with fewer people and extroverts less deep contact with a greater number of people",39,39,41,6,5,3,6,6,1,3,5,"I feel I am at best ""coping"". I actually do like working from home. It suits me. I feel equally as productive. However, I do not appreciate my social freedoms being removed from me. I did not choose t"
4/26/2020 22:37:47,4/26/2020 22:57:58,0,100,1211,1,4/26/2020 22:57:59, ,1,1,1,1,1,1,4,8.649,29.53,30.999,19, ,16,17,17,19,15,45,40,90,20, , , , , , , , , , , , , , , ,6.432,396.338,398.309,162,13,15,12,11,15,11,12,11,6,7,3,15,16,11,12,12,7,6,4,4,4,4,5,4,5,4,4,7,7,7,4,5,7,7,4,8,7,4,4,7,7,7,4,7,6.507,231.751,232.861,97,1,5,1,5,1,5,5,2,4,1,4,2,1,3,2,3,4,4,13,15,11,6,6,6,3,4,2,4,2,7,3,5,4,2,2,27,1,3,3,4,1,2,4,10.1,227.683,229.901,93,11,12,23,24,5,2,0,8,6,9,4,1,5,1,5,1,2,2,37,37,41,37,37,37,17,17,2,5,2,5,1,1,6,5,5,1,1,6,2, ,3,Poland, ,1,29,4, , , , ,1, , , , ,1, ,1, , ,5,9,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,1,3,Poland,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,8.577,15.186,17.238,7,1,15,19,15,18,16,45,40,90,20, , , , , , , , , , , , , , , ,2.612,167.976,169.72,32,15,15,12,13,12,12,12,12,5,5,4,4,5.161,69.173,69.959,16,1,5,1,4,1,4,5,2,4,1,5,1,4,1,3,3,4,5,5,4,6,5,5,2,2,3,7,3,5,4,1,2,4,8.213,174.537,175.845,51,22,22,5,9,1,10,4,9,10,41,39,41,4,"Introverts are used to loneliness, so they actually have better time, (at least some of them).",38,38,37,4,3,5,5,7,1,3,5,"My wife (actually a concubine, and actually actually just a flatmate...) had an affair, inluding sex. Second time in last month. She does not know that I know."
4/26/2020 9:52:02,4/26/2020 10:02:11,0,100,609,1,4/26/2020 10:02:12, ,1,1,1,1,1,1,4,4.978,14.697,17.693,7, ,16,16,18,19,15,30,40,65,-32, , , , , , , , , , , , , , , ,4.994,99.916,101.144,25,12,14,15,14,13,14,15,12,8,8,8,13,13,11,11,11,6,6,4,7,6,5,5,5,7,6,7,4,7,5,7,5,5,8,8,7,7,6,5,6,6,6,4,6,4.665,129.777,131.257,45,3,4,4,2,3,2,2,4,2,3,2,4,4,2,3,2,3,1,17,17,13,4,4,5,3,3,3,2,2,2,1,2,3,4,2,26,1,5,6,2,3,4,2,4.943,138.392,139.859,45,3,11,21,23,0,1,0,7,6,5,4,5,5,4,5,9,5,5,38,39,37,39,40,39,13,13,3,3,3,5,5,5,5,4,4,5,5,5,2, ,2, ,46,1,53,4,1,1,1,1,1,0,0,0,0,1, ,1, , ,7,100,1,1,1,2,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,53,1,10, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,4.596,12.507,14.111,7,1,16,17,17,20,16,50,50,70,-20, , , , , , , , , , , , , , , ,2.69,128.97,134.031,24,12,12,14,14,13,13,12,12,5,7,7,6,3.471,40.11,41.126,13,4,2,5,1,5,2,3,2,3,2,3,3,2,4,3,4,4,1,3,4,3,3,3,3,3,1,5,2,5,2,3,4,2,4.826,108.363,108.99,37,21,23,5,1,5,5,1,5,4,38,39,37,4,Extrovert need more socialization,40,41,40,5,5,4,5,5,1,1,5,Work issues. Family disputes. Life.
4/26/2020 8:34:35,4/26/2020 9:08:26,0,100,2030,1,4/26/2020 9:08:26, ,1,1,1,1,1,1,4,11.155,105.882,155.122,10, ,16,21,20,18,16,42,40,95,10, , , , , , , , , , , , , , , ,9.559,237.455,249.388,39,11,13,14,14,12,12,11,12,8,8,8,12,12,12,12,12,6,7,4,4,5,5,8,4,4,5,4,6,4,5,6,4,5,4,4,8,4,4,4,5,6,4,4,5,19.84,449.663,450.305,52,5,1,5,1,4,1,4,1,3,1,5,1,3,2,4,1,4,2,16,16,15,5,5,5,6,1,4,4,1,6,6,6,4,1,1,27,2,5,3,1,4,5,4,7.957,453.771,456.103,48,12,12,21,23,0,2,5,8,8,4,1,1,1,1,1,1,3,3,38,39,37,41,41,41,17,15,5,5,4,5,6,4,5,5,6,5,6,5,2, ,3,Italy, ,1,52,4, , ,1, ,1, , ,1, ,1, ,1, , ,7,15,1,1,1,4,0,0,"Interesting studies, I will participate in all following waves.", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,51,1,7, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,10.874,19.385,23.14,7,1,18,19,19,19,19,44,40,91,10, , , , , , , , , , , , , , , ,3.762,186.152,189.035,39,11,12,11,11,11,12,11,11,4,5,4,4,6.2,51.704,52.692,14,5,1,4,1,3,2,5,2,3,1,5,1,4,4,4,3,4,2,5,5,5,5,1,5,1,1,6,5,6,1,4,5,4,9.407,168.495,169.394,36,20,24,1,1,1,1,1,1,1,37,38,37,3,"I think that most people would return to their ""old"" life, before Covid-19 appears",41,40,40,5,5,3,5,5,1,1,25,"I'm very worried about national economic problems, because the level of pour debt will remain high for long time"
